"STATION","NAME","DATE","DX32","DX70","DX90","SNOW","TAVG","TMAX","TMIN"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1986-08","0","31","26","0.0","80.8","92.6","68.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1986-09","0","30","19","0.0","79.4","89.7","69.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1986-10","0","26","4","0.0","65.2","75.8","54.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1986-11","0","11","0","0.0","55.6","62.9","48.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1986-12","0","0","0","0.0","46.1","54.4","37.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-01","0","3","0","0.0","44.8","55.7","33.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-02","0","7","0","0.0","51.7","61.1","42.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-03","0","16","0","0.0","55.7","69.2","42.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-04","0","24","5","0.3","64.2","79.6","48.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-05","0","31","5","0.0","75.3","85.8","64.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-06","0","30","16","0.0","79.1","89.7","68.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-07","0","31","27","0.0","82.3","93.3","71.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-08","0","31","28","0.0","85.3","96.1","74.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-09","0","30","14","0.0","76.7","89.4","64.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-10","0","28","1","0.0","64.0","78.2","49.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-11","0","13","0","0.0","56.1","68.0","44.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1987-12","0","6","0","0.0","50.2","60.0","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-01","3","4","0","1.2","42.2","52.8","31.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-02","0","8","0","0.8","49.3","61.3","37.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-03","0","15","0","0.0","56.3","68.9","43.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-04","0","28","0","0.0","65.2","78.7","51.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-05","0","31","6","0.0","71.8","85.1","58.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-06","0","30","23","0.0","79.8","93.0","66.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-07","0","31","26","0.0","83.3","94.7","71.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-08","0","31","26","0.0","83.7","93.9","73.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-09","0","30","15","0.0","77.8","88.8","66.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-10","0","26","1","0.0","64.0","75.7","52.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-11","0","19","0","0.0","58.6","71.2","46.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1988-12","0","5","0","0.0","49.2","60.5","37.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-01","0","6","0","0.0","51.5","61.2","41.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-02","3","5","0","0.0","45.8","54.5","37.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-03","1","17","0","0.0","56.7","68.7","44.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-04","0","25","1","0.0","65.6","77.2","54.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-05","0","31","11","0.0","73.8","83.7","63.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-06","0","30","10","0.0","76.7","85.4","68.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-07","0","31","22","0.0","81.2","91.2","71.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-08","0","31","22","0.0","80.9","91.3","70.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-09","0","27","10","0.0","73.7","83.4","64.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-10","0","26","3","0.0","66.5","80.0","53.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-11","0","17","0","0.0","58.5","70.5","46.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1989-12","2","5","0","0.0","40.8","52.4","29.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-01","0","10","0","0.0","52.5","62.9","42.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-02","0","13","0","0.0","56.4","67.7","45.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-03","0","16","0","0.0","59.4","69.8","49.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-04","0","22","1","0.0","65.6","77.0","54.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-05","0","31","1","0.0","72.6","82.1","63.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-06","0","30","26","0.0","82.7","93.1","72.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-07","0","31","24","0.0","82.1","92.4","71.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-08","0","31","26","0.0","83.3","95.0","71.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-09","0","30","21","0.0","79.7","91.3","68.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-10","0","24","5","0.0","65.0","78.7","51.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-11","0","19","0","0.0","58.9","71.8","46.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1990-12","3","10","0","0.0","48.4","59.8","37.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-01","0","0","0","0.0","44.2","52.8","35.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-02","0","7","0","0.0","52.0","63.6","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-03","0","20","0","0.0","60.0","72.1","47.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-04","0","28","0","0.0","68.5","78.9","58.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-05","0","31","4","0.0","75.3","84.1","66.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-06","0","30","22","0.0","80.6","90.9","70.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-07","0","31","28","0.0","82.5","93.2","71.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-08","0","31","24","0.0","81.2","91.4","71.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-09","0","29","14","0.0","75.6","86.5","64.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-10","0","31","2","0.0","68.7","81.7","55.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-11","0","9","0","0.0","52.1","63.4","40.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1991-12","0","3","0","0.0","51.2","59.6","42.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-01","0","1","0","0.0","47.2","57.5","36.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-02","0","13","0","0.0","54.6","66.4","42.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-03","0","18","0","0.0","59.5","71.6","47.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-04","0","25","0","0.0","65.1","76.8","53.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-05","0","29","2","0.0","71.3","82.0","60.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-06","0","30","18","0.0","78.5","89.2","67.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-07","0","31","26","0.0","82.9","93.1","72.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-08","0","31","18","0.0","78.6","89.7","67.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-09","0","30","13","0.0","76.0","86.2","65.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-10","0","30","0","0.0","67.0","80.1","53.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-11","0","11","0","0.0","52.0","62.6","41.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1992-12","0","3","0","0.0","49.5","58.0","41.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-01","0","4","0","0.0","46.4","55.2","37.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-02","0","5","0","0.0","49.2","59.5","39.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-03","0","10","0","1.0","55.2","66.2","44.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-04","0","20","0","0.0","61.2","72.1","50.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-05","0","30","0","0.0","70.7","80.9","60.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-06","0","30","20","0.0","80.1","89.3","71.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-07","0","31","31","0.0","84.5","95.0","74.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-08","0","31","29","0.0","84.7","96.2","73.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-09","0","29","17","0.0","77.3","89.3","65.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-10","0","22","1","0.0","64.4","74.7","54.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-11","0","8","0","0.0","51.9","63.3","40.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1993-12","0","6","0","0.0","49.1","60.0","38.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-01","0","2","0","0.0","46.4","56.3","36.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-02","0","10","0","0.4","51.2","62.9","39.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-03","0","20","0","0.0","58.0","70.6","45.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-04","0","28","0","0.0","66.7","78.9","54.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-05","0","28","0","0.0","70.9","80.3","61.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-06","0","30","25","0.0","81.4","91.4","71.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-07","0","31","24","0.0","82.1","92.3","71.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-08","0","31","25","0.0","81.1","91.9","70.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-09","0","30","18","0.0","76.3","89.0","63.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-10","0","23","6","0.0","67.0","77.0","56.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-11","0","16","0","0.0","59.9","69.7","50.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1994-12","0","2","0","0.0","51.1","60.2","41.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-01","0","4","0","0.0","48.1","57.8","38.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-02","0","11","0","0.0","53.1","64.7","41.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-03","0","17","1","0.0","59.4","69.6","49.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-04","0","24","0","0.0","64.6","76.1","53.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-05","0","30","6","0.0","73.8","83.9","63.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-06","0","30","24","0.0","78.9","90.6","67.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-07","0","31","29","0.0","84.1","94.6","73.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-08","0","31","30","0.0","86.5","98.2","74.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-09","0","29","18","0.0","77.3","89.0","65.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-10","0","30","1","0.0","66.1","79.3","53.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-11","0","15","0","0.0","54.9","67.5","42.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1995-12","0","9","0","0.0","49.0","58.1","40.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-01","0","7","0","0.0","46.3","58.2","34.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-02","3","15","0","0.4","52.4","64.0","40.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-03","0","13","0","0.0","53.4","65.5","41.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-04","0","26","0",,"63.7","76.7","50.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-05","0","31","10","0.0","77.0","86.4","67.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-06","0","30","12","0.0","78.2","87.5","68.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-07","0","31","22","0.0","82.3","91.4","73.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-08","0","31","17","0.0","79.9","88.6","71.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-09","0","29","6","0.0","74.1","84.5","63.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-10","0","28","0","0.0","65.9","77.1","54.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-11","0","12","0","0.0","55.7","65.6","45.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1996-12","0","11","0","0.3","51.5","61.5","41.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-01","2","8","0","0.1","45.6","54.8","36.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-02","0","6","0","0.0","51.2","60.0","42.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-03","0","21","0","0.0","61.3","71.8","50.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-04","0","21","0","0.0","60.3","70.7","49.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-05","0","31","0","0.0","70.3","80.4","60.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-06","0","30","11","0.0","78.0","87.8","68.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-07","0","31","27","0.0","83.6","93.4","73.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-08","0","31","23","0.0","81.0","90.9","71.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-09","0","30","19","0.0","78.2","89.2","67.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-10","0","25","0","0.0","66.8","78.0","55.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-11","0","7","0","0.0","51.9","60.6","43.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1997-12","0","3","0","0.0","46.0","55.8","36.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-01","0","2","0","0.0","51.7","60.6","42.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-02","0","3","0","0.0","51.6","62.0","41.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-03","0","13","0","0.0","56.1","66.6","45.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-04","0","26","0","0.0","63.5","75.4","51.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-05","0","31","16","0.0","77.4","88.8","65.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-06","0","30","27","0.0","84.8","96.0","73.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-07","0","31","31","0.0","88.5","100.7","76.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-08","0","31","26","0.0","84.6","95.2","74.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-09","0","30","22","0.0","81.7","91.2","72.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-10","0","27","1","0.0","68.4","78.3","58.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-11","0","15","0","0.0","58.0","66.8","49.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1998-12","2","7","0","0.1","49.2","58.1","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-01","0","11","0","0.0","51.5","62.9","40.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-02","0","15","0","0.0","56.9","68.9","45.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-03","0","13","0","0.0","56.3","66.5","46.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-04","0","27","0","0.0","69.3","80.1","58.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-05","0","31","0","0.0","72.0","82.6","61.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-06","0","30","16","0.0","79.8","89.0","70.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-07","0","31","27","0.0","82.9","92.3","73.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-08","0","31","30","0.0","85.9","98.2","73.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-09","0","30","10","0.0","75.2","86.4","64.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-10","0","26","0","0.0","65.4","78.1","52.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-11","0","22","0","0.0","58.7","72.5","45.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1999-12","0","5","0","0.0","49.6","61.9","37.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-01","1","11","0","1.1","50.4","60.2","40.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-02","0","18","0","0.0","57.2","69.4","45.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-03","0","20","0","0.0","61.7","72.2","51.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-04","0","21","0","0.0","63.6","74.3","52.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-05","0","30","8","0.0","75.8","85.0","66.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-06","0","30","12","0.0","79.1","87.5","70.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-07","0","31","28","0.0","83.9","94.4","73.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-08","0","31","31","0.0","86.9","100.2","73.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-09","0","29","17","0.0","78.1","91.0","65.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-10","0","27","3","0.0","67.8","80.1","55.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-11","0","9","0","0.0","52.6","61.4","43.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2000-12","1","2","0","2.2","39.7","48.0","31.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-01","0","1","0","0.0","43.4","52.6","34.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-02","0","11","0","0.0","53.2","63.3","43.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-03","0","8","0","0.0","53.4","62.4","44.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-04","0","28","0","0.0","69.2","79.8","58.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-05","0","31","2","0.0","74.6","85.5","63.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-06","0","30","15","0.0","79.0","88.8","69.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-07","0","31","28","0.0","84.5","94.0","74.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-08","0","31","24","0.0","82.2","91.5","73.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-09","0","30","6","0.0","74.6","83.4","65.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-10","0","25","0","0.0","63.2","75.7","50.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-11","0","22","0","0.0","59.6","71.2","48.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2001-12","0","6","0","0.0","51.1","61.3","40.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-01","0","8","0","0.0","48.9","60.5","37.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-02","0","2","0","0.0","47.0","58.4","35.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-03","0","14","0","0.0","55.4","66.0","44.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-04","0","24","3","0.0","69.1","79.1","59.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-05","0","31","3","0.0","72.9","83.0","62.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-06","0","30","20","0.0","79.7","90.0","69.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-07","0","31","25","0.0","83.1","92.7","73.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-08","0","31","27","0.0","83.6","93.9","73.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-09","0","30","18","0.0","79.6","90.1","69.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-10","0","20","4","0.0","66.6","74.3","58.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-11","0","8","0","0.0","53.0","64.0","42.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2002-12","0","5","0","0.0","48.2","58.1","38.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-01","0","4","0","0.0","45.4","55.7","35.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-02","0","4","0","0.0","47.5","55.6","39.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-03","0","15","0","0.0","56.4","67.3","45.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-04","0","28","0","0.0","66.4","78.3","54.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-05","0","31","6","0.0","75.6","85.1","66.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-06","0","30","12","0.0","78.9","87.8","69.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-07","0","31","28","0.0","82.5","92.4","72.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-08","0","31","27","0.0","83.6","93.2","74.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-09","0","30","4","0.0","75.4","85.4","65.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-10","0","29","1","0.0","67.9","79.6","56.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-11","0","19","0","0.0","59.7","71.1","48.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2003-12","0","3","0","0.0","48.1","60.8","35.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-01","0","7","0","0.0","48.3","58.1","38.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-02","0","2","0","0.0","46.7","55.5","37.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-03","0","24","0","0.0","62.5","72.8","52.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-04","0","25","0","0.0","65.4","76.3","54.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-05","0","30","1","0.0","74.5","83.8","65.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-06","0","30","11","0.0","78.9","87.3","70.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-07","0","31","26","0.0","82.2","91.5","72.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-08","0","31","20","0.0","80.2","91.0","69.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-09","0","30","13","0.0","78.3","89.0","67.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-10","0","29","1","0.0","73.3","81.6","65.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-11","0","10","0","0.0","58.5","67.1","50.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2004-12","0","6","0","0.0","48.8","60.3","37.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-01","0","11","0","0.0","51.0","60.1","41.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-02","0","6","0","0.0","53.7","62.2","45.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-03","0","14","0","0.0","58.1","69.0","47.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-04","0","26","0","0.0","64.9","76.4","53.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-05","0","30","5","0.0","72.9","84.5","61.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-06","0","30","27","0.0","82.3","94.0","70.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-07","0","31","28","0.0","84.1","94.1","74.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-08","0","31","31","0.0","86.0","97.8","74.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-09","0","30","26","0.0","83.3","95.2","71.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-10","0","27","6","0.0","67.5","80.0","55.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","2005-11","0","18","0","0.0","60.6","72.0","49.3"
